10674a6f-7bae-41ed-aa4d-edacd7db049a,20180630002,1,0,1
1d00da19-74d2-4044-a81b-81cb80ac39d8,20180630001,1,0,1
53c9d3a0-e30b-4f6a-8b4b-5364b91189c4,20180630001,0,0,-1
92dcba88-eec0-4584-8c1e-df98f692870f,20180630001,0,0,-1
15b4a779-e9e7-4fa8-b165-1734223f83c0,20180630004,0,0,-1
2caf7379-7706-4dae-a2b6-0a473ef5c9d1,20180630005,0,0,-1
c90600a3-5433-4693-a571-05bdefc5b419,20180630010,0,0,-1
6cf8871f-cc1e-4fd0-968d-83317b2055ce,20180630013,0,0,-1
31d0de0f-5a16-45a5-bde8-b9a1b11f4c7c,20180630016,0,0,-1
16703d6a-5b46-433b-b783-54c18c92b854,20180630010,0,0,-1
5d335c2f-341b-4e93-b540-d9852d08f7b3,20180630003,4,2849,1
0265a047-3799-4037-a189-91ecd368ce3e,20180630025,0,0,-1
c1604a75-3d1e-44ad-9873-dad4252228f5,20180630007,6,3885,1
581c38dc-f236-45f4-8b72-011714e10b3e,20180630027,0,0,-1
896704ea-29ed-4fc5-a0bf-89f9f024b9d7,20180630002,4,2159,1
ba9a1e00-23d6-41f4-b7d9-3fa954f2783e,20180630009,12,1735,1
e6203cdc-516b-4e99-80ec-65171d145fbf,20180630004,6,3067,1
d184fb67-e767-432a-a179-ad6bc8cba1f8,20180630003,5,4073,1
02720d88-3e2c-492c-95a4-4f77fe074b83,20180630002,5,4101,1
6940a0ac-9429-43aa-bdbc-e8e1f86cb822,20180630006,5,2790,1
24ded58b-c6d6-4586-b5f6-5802781a17bd,20180630009,7,2785,1
fb289bc5-9a8b-49d7-b35c-9f16bde77403,20180630011,0,0,-3
e46d4a4b-cf7e-45f5-a169-d67889ea28c4,20180630017,16,8327,1
9ff6c2ef-aec0-4823-9b3e-3412e73fa61b,20180630008,3,1917,1
5ffd9a11-7d7c-4efe-8c7a-b4c699d2f7a3,20180630005,0,0,-3
e39e22f0-c1ab-4edc-be1e-e06eb0d81022,20180630022,7,2565,1
65436a5c-8009-4660-82ab-ffced9d742d8,20180630003,1,0,1
2955fd7b-cab7-4659-8c2a-589666507e77,20180630004,0,0,-1
1917ad90-0902-4834-bed3-b3d9d8ac5a57,20180630007,0,0,-1
adff6f63-2e44-4987-acc6-c54594623493,20180630018,5,2420,1
66e21424-0697-4c98-a086-354184e1de10,20180630005,7,4441,1
3c61b8b0-d480-44ea-914f-997b5abe2485,20180630012,5,3953,1
4b4a6551-a844-4073-a1fb-bb84a5a966f8,20180630014,3,2068,1
fb7fc00c-95cd-41dc-8946-3280bc593b5e,20180630016,4,3056,1
b746c1de-fa1a-409d-b137-68fd654724ca,20180630015,3,2049,1
53575f59-9374-4c2f-9acf-545c06d76db7,20180630005,1,2024,1
5be8c3c0-e278-4c6e-a8ba-cfc6cbd946cf,20180630006,0,0,-3
a5667597-e77f-4447-8ebe-998e597fcad4,20180630007,4,3405,1
8a9f92e5-e6fc-4875-9620-1f4ec4395731,20180630004,3,5189,1
06453d6f-e712-4edf-bdf3-ce9e69b6b735,20180630006,7,4502,1
3a393034-e243-4586-b5b1-6c3cb12c6114,20180630014,6,1735,1
19799ee4-e222-427e-949c-e3aa54c3e727,20180630020,3,2398,1
b1541aee-1ee8-4b12-bfc7-e2d639289d1d,20180630021,5,4716,1
4c04ddbb-0e01-47f3-ba8a-11bd40279f77,20180630012,6,3204,1
f592b870-40be-42c7-8b97-f0617bdc5bf5,20180630024,6,2322,1
5a79050e-4d28-4c6a-b96f-01e32369fbfa,20180630015,4,2541,1
3cf89b64-fb3b-40f6-8455-dc80d2bbf537,20180630019,4,2486,1
08b68b57-4a68-4676-a9c4-6bde5a07e151,20180630013,11,5093,1
a7f16dbf-245f-46aa-95b4-526ffca0d5b2,20180630023,2,2359,1
424b47f9-47c1-40f1-b614-58be724f56e5,20180630011,7,8482,1
eafc8bb1-5340-4e45-9e0e-d126342b978b,20180630008,3,2464,1
a27759bf-13a5-4daf-a819-d635707acf76,20180630024,0,0,-1
1b4f0602-2f1e-49c0-98c9-567d49d12cce,20180630008,0,0,-1
93551bc3-557c-4ae5-9bb5-4917724a6a64,20180630007,0,0,-1
ab07993a-7841-4738-b728-493ed84f46c4,20180630026,4,4048,1
9607e8e2-f029-4871-bfe1-3cfab0531881,20180630028,3,2134,1
9d2b4aae-0305-4eec-945a-38fc7f4e01eb,20180630039,10,1884,1
affc31e2-c979-4e43-8027-d815bd2f5788,20180630033,4,2007,1
2cc771ac-b882-424b-9e2f-ac0753f7bc44,20180630020,7,3077,1
7069c08e-4bf1-4e28-92ff-451d2cdf4493,20180630029,3,2068,1
f255171d-1b3a-4907-a28a-93806d6a2154,20180630032,4,3333,1
f5a2f43c-420e-4895-9849-6cb369aa07c2,20180630031,3,2541,1
1b5aa5a3-4865-4882-88e7-98bd792da41f,20180630018,3,2555,1
015fbf21-313d-47f9-a6de-eccdf238dae6,20180630017,4,2362,1
10550bb6-1675-4dae-b24f-5d93f37057b8,20180630006,3,0,1
fdf120d1-8036-4e5c-b997-a24fbb249162,20180630021,10,5878,1
b4c73146-cfa2-40a6-b706-477642e56938,20180630035,3,3017,1
c9817954-a952-437a-b9e9-f28161552758,20180630030,3,3042,1
56b6a706-553e-48c0-a476-1694f631ecbb,20180630041,7,2137,1
020da0d7-332d-4dda-a9aa-f018d67fe35d,20180630034,5,4012,1
8263f9bd-1ee4-407f-855b-66c8d0caaf54,20180630019,7,3050,1
bcf0ad9d-3905-4d6e-95bc-3baa15f54c85,20180630040,13,2607,1
91497930-fa78-4f8a-b3be-06a4d663fdaa,20180628254,2,79,1
d054b47b-7ad4-42b2-8063-8ea94307e9d5,20180630037,4,4670,1
e4cc078f-8967-411c-a8b7-90f4943ffca9,20180630042,13,3838,1
d84211ee-7546-4602-b2a8-d856ae7a3b6a,20180630038,8,4466,1
352b15df-05e1-4543-b7d4-ded7c85887dc,20180630036,6,6022,1
e8e2c990-8f01-4479-8aa2-a84aa9bc8ffc,20180630043,9,4044,1
2f6b6568-4bde-4e93-95c4-dd8de0313f15,20180630022,6,3888,1
b78bf5ba-6b36-45bd-b79d-c061de49b1ae,20180630008,0,0,-1
798d02b1-23eb-4a61-9713-6d52eda7281c,20180630025,3,2068,1
530c75dc-2a51-492d-badb-6c4155002c8e,20180630044,3,2409,1
5f67a47d-b143-44ea-9354-fbcfb58078eb,20180630051,6,1403,1
9665512e-db54-406a-9f49-87b31bd4ee35,20180630009,0,0,-1
aa2bc3a9-98a9-4d2b-9041-912ec89b2fa4,20180630046,6,2090,1
686f13ed-a1d8-4041-a18c-479a0cfb3273,20180630045,7,2778,1
4efbee75-c71b-4558-bfe1-aad253899457,20180630048,3,1848,1
19815e3b-2872-4a90-b91e-b1e3d5dfc9d6,20180630027,9,828,1
0e548336-1cf3-466d-ab16-2646680e460d,20180630026,3,3047,1
472282d9-6dda-439a-ae73-2e2c24196fcc,20180630047,5,3172,1
e32ad256-0f4c-4a41-b52f-bbec9413517f,20180630028,2,2112,1
09f5b64e-3288-424f-85d6-d67b3c129178,20180630023,3,3089,1
451aaf0f-9826-4092-b6ac-41dd17cfa018,20180630049,3,2068,1
4a5177e6-5982-4ea4-a46a-60b56379e22f,20180630030,9,3043,1
8bdb4649-5e18-414a-801c-3835f17486ba,20180630009,0,0,-1
505ca78e-246b-49af-8faa-103a93d677d9,20180630029,13,3271,1
b4484f50-1f1d-410c-a45b-64b8a05c3514,20180630054,6,2609,1
61bb73f8-c856-43e1-b1cf-be3aaab97f0e,20180630052,8,3310,1
45421be6-0fdb-46e7-8d1f-cf67e6a1084b,20180630010,0,0,-1
3d156cac-ad13-44b6-ab09-78ae1eb118c2,20180630050,3,2743,1
2b6d2ef0-268b-4f42-a3d9-003c0433792d,20180630057,4,2318,1
d42e85fa-86f1-4837-836d-f622cd2e0f0f,20180630053,2,1880,1
8088f1b3-1150-4979-abf7-f8341c04ff53,20180630013,0,0,-1
3f07b379-d10b-4f87-960f-f007f035f284,20180630034,12,3094,1
32d5f3c3-56e7-4063-9b13-2a11300da042,20180630011,1,53,1
d4a5eaf3-45cb-4fb1-ac7e-4497bdb8cff8,20180630055,4,2618,1
0100d198-548e-4a34-aeee-ac1b227f16a5,20180630031,7,2342,1
0b00e404-0a78-449c-a2ab-1312c8ccb654,20180630032,6,2164,1
2b1b9752-13ef-40cd-85b9-9e2a782c3e66,20180630065,2,2555,-2
206f6ae5-bd7d-4b1b-9c73-32a33e6d7ccb,20180630012,1,0,1
0e7399f8-2283-4154-914f-d02ee0223af6,20180630067,0,0,-1
006ff357-4767-45c5-b0bd-7978a1d6d8f3,20180630033,4,4161,1
cd61e888-ef51-4906-9825-9ad3071e6c92,20180630058,13,2930,1
d7e40cc3-7e31-40d1-a76e-3beb513ffb2b,20180630056,6,4160,1
e35ebba0-58c7-4a1f-96bc-f333e0737ce3,20180630059,5,2222,1
3f3eb443-0d06-4bdb-b6b7-9224f6e66897,20180630041,0,0,-1
f5d88fc7-7175-4189-b252-5933b97eaf40,20180630060,5,2398,1
cb8760a7-c9e7-4e7f-b46b-010cf28bd63a,20180630069,5,5165,-2
e165d248-2b34-4922-9c1e-c7a8d4b4d4ec,20180630035,10,2231,1
48967802-096d-4cf0-a51e-ff5ee30b940d,20180630077,0,0,-1
d7d2f692-1bfa-440e-a842-72f41b002b35,20180630080,0,0,-1
0f134481-29a2-47d7-be42-d23deb6fe8c7,20180630068,4,5749,-2
fbff7835-42db-4a6d-ba9e-4b3590701349,20180630083,0,0,-1
ec1e2fc2-3f26-4897-bbaf-876e6f931f51,20180630063,8,2483,1
a7354e83-9c11-4960-8a0e-b0f9920e7369,20180630061,7,2978,1
982c78ba-65fe-4d44-bce9-a65d6aa8d70f,20180630016,0,0,-1
5b4a52bb-f6fb-4f0b-b06e-ce86f4f77979,20180630036,15,1814,1
d428bada-358e-4ae6-8c86-1c9270b15c87,20180630064,4,2208,1
de56bb76-272d-443e-bbac-f7c03bbc8f2e,20180630048,0,0,-1
3ebce085-6a88-45b6-b078-b6ac8ad6227f,20180630038,9,3836,1
9c390dd5-f69c-4a77-ba0d-3f646013488a,20180630018,17,3012,1
a545c705-d94c-4bae-a28c-70ad037928c3,20180630042,7,3632,1
99cb8e59-8200-4001-970d-fe4be27c3324,20180630037,20,2520,1
1147bf7e-8a2e-4fe8-85bd-ac42828acb68,20180630062,4,3784,1
45bb84a6-3e9f-49a7-b073-604482cd3468,20180630019,0,0,-3
613c35fe-53e5-406e-9308-77f550310a81,20180630014,4,6046,1
326c8f24-2d29-4c63-b589-fee8d0dea8eb,20180630070,4,4609,1
dc52852c-a46e-44f3-9d6a-65c74a914944,20180630045,3,2682,1
fcc4e7a5-3b4d-45e1-9eef-75f5ac83c2b6,20180630089,0,0,-1
48063943-fe0a-4b4c-a408-066b34f714a3,20180630090,0,0,-1
fe697738-f8a2-4442-bee5-c6a96039f579,20180630010,9,3397,1
fb903362-2cce-424f-8510-47fe040ad10d,20180630040,4,2418,1
af848626-c37f-4b88-9983-27c7eb843876,20180630011,1,0,1
4cce53a1-bdff-4437-81fc-d2c5cbb5a4d0,20180630092,0,0,-1
73d7d48b-3864-4568-bd9b-d1e803b31d87,20180630076,6,1980,1
fcd7a167-fe10-482d-b051-a9d66dc98396,20180630020,1,0,1
ee8c9ff7-e50e-45af-8a4a-edd5dcfd6786,20180630066,10,1670,1
004269f4-41e5-4d50-a8a6-da8902839609,20180630094,0,0,-1
d0421388-bca9-4c1a-9234-914a80ff060d,20180630095,0,0,-1
0dc8be88-3c15-4bed-813c-3c04d5a5d343,20180630039,3,1881,1
e80c9c72-c7e9-4e59-81fa-bd3392bdda54,20180630017,5,5352,1
a176f377-3367-4f7d-9c7d-e3588e91b46f,20180630096,0,0,-1
0fc0ebf9-0a95-4227-9f1d-c3420bb19102,20180630015,2,2353,1
e5fdd875-f6c5-43ef-ae51-a8d77d2e5750,20180630082,5,1958,1
71f03931-1115-4dc8-8581-3ce56183f73e,20180630079,17,6939,1
8f022074-69dd-4717-9647-08d333830eac,20180630075,4,1848,1
2a098fbf-f646-4fd3-b1e7-14c2a33e5289,20180630073,6,4194,1
87f9cc6e-f125-4494-b4f8-0db59e640367,20180630043,4,3188,1
ec1f8f39-388b-4de7-b007-0bde89f108aa,20180630055,0,0,-1
9133b2b3-659f-4b4d-939c-3d6f806e129e,20180630044,12,2315,1
f908edc3-8277-4db7-902e-0126b7019f16,20180630072,4,3586,1
3cbaaa10-6e05-4db5-9a47-aa3bdacb0a13,20180630071,17,4788,1
f52d7405-5acb-446b-b076-8b495c2c675b,20180630104,0,0,-1
92da6c16-ce4a-4112-ab74-abaeae225b79,20180630074,6,5109,1
d2789552-b7d2-4d77-b5ce-1a4239144be2,20180630081,9,3011,1
b32adb4d-93c2-4194-995d-893404d2187c,20180630078,4,7500,1
4441f39e-926f-488a-970e-73e1ce09bffb,20180630084,10,4143,1
05d29165-a515-4573-a122-e3a346bcf5c6,20180630091,12,1458,1
6b16df46-db21-4371-97d0-75391e6bf8a6,20180630061,0,0,-1
f9e0a938-b8cc-4ccf-9ca4-2c9aed185802,20180630046,4,2527,1
23eda0a3-67a8-4511-95e2-4f0286856844,20180630022,1,79,1
2c37bdc7-6d00-4ebf-b613-75788049abfc,20180630021,1,0,1
e0886182-6767-40ca-9711-0234f733d937,20180630111,0,0,-1
147b8d5f-eeba-4e69-b350-6c321d956062,20180630085,6,4026,1
c7a6bb29-154f-4bbe-8742-7fe1dbf7f325,20180630053,5,2594,1
ad61b7df-5e67-4dfd-bb4a-7a06f88912ff,20180630086,4,2948,1
f70a7c0c-d39f-494b-b5b4-69fb344987c1,20180630099,13,2009,1
6df36656-97c0-4fa9-8c50-ebac3def956e,20180630047,3,2398,1
227b3017-a718-4f14-a19f-08ddd416c4b8,20180630012,0,0,-1
dd9e7f34-30a3-4d44-aefe-ea9220ea08cd,20180630087,12,5788,1
79adbf4b-e5ec-43b0-bdfc-fb25405bfd1a,20180630098,5,1628,1
590c9f39-6717-4cf2-808c-34c9fe06d9ab,20180630049,3,3842,1
5ddad5fb-e1e7-43db-9d57-8e56057635f6,20180630105,10,2083,1
47dd8364-6848-4ccc-bc9a-1c9cfd9d49fb,20180630051,5,2475,1
6539ca57-4b20-46c8-9679-575bef5d86bb,20180630058,17,3299,1
85da7591-eeba-4376-b8f8-b915407cc2e8,20180630088,2,2839,1
2c4fc90a-5b18-4548-b04c-ca9b3e3c4c1b,20180630052,3,2442,1
5b38d351-1dad-4dca-94c8-4a4ab79e91bd,20180630093,4,3618,1
7379e172-5229-42ee-90a5-6764cbce2879,20180630054,3,2068,1
769e34e6-84a6-4ce5-a671-e041e20aee83,20180630057,5,1881,1
195dbca4-2626-4cfd-bf06-677cc9387f0b,20180630056,5,1931,1
abe6b97f-44be-48b4-a3d4-c22a05a11fec,20180630050,10,5039,1
16dc529d-0439-401a-b075-86b438a00b40,20180630068,0,0,-1
6beb7faf-fd44-4df0-a170-af0a8c523854,20180630062,7,1407,1
a489a3fe-75a8-4a18-8103-9e0c2132dd12,20180630100,4,3916,1
332c605f-7d68-4973-af4c-8465a8f109af,20180630069,0,0,-1
f53bb62a-986c-40ec-a6b5-a3e0536e794c,20180630097,8,6952,1
5bd6f16f-cfa5-4db4-8b7c-d4307ad3dcaf,20180630070,0,0,-1
cc5981d0-b7f6-4fb8-a20b-b0d5658b7a43,20180630115,10,1274,1
bf72fecf-e71e-492b-a798-99f39101b6bd,20180630102,10,2326,1
29bc9e6d-3422-43b8-94c1-9f72fb6fcbc0,20180630101,5,3605,1
7c5aaf3e-2467-424b-95b0-84740694bb4b,20180630106,5,5335,1
b54bb841-f46f-416b-ac5a-41d40b7c4a3c,20180630113,5,2016,1
939811b1-5613-48ec-92ad-47e8834d16f1,20180630107,6,7304,1
47686fbb-6ef9-4219-80f7-f64bebf1c930,20180630109,11,1637,1
ed1e1230-7a8b-42e6-919f-86c7aa8ab0af,20180630108,9,4830,1
b5ad9efa-3c99-4c5d-89d4-dd213e0b6041,20180630063,5,2159,1
2cff8225-2eb1-49dc-882a-fad2be7ba256,20180630124,0,0,-1
b8c1fc3c-d6c1-43c0-91b2-c30ed75f6b87,20180630025,3,0,1
c059e402-af31-43ac-a10d-169aa8fff1fa,20180630023,2,0,1
beb9b7cb-5bef-4990-8a8f-9462964759ef,20180630024,1,0,1
a1e2aae2-e675-43cf-9813-afe092f9d6ce,20180630059,5,3267,1
48cb34cc-396d-4df0-bfd5-1265790494f4,20180630064,15,3916,1
51902e7f-2416-4925-aed8-977dadb793b2,20180630114,4,2773,1
56c4dcaf-6dd7-4e66-9289-94edf9fe6112,20180630079,0,0,-1
4b864d7b-99dd-4b82-a592-adde6333a6ac,20180630110,6,3795,1
ae421ceb-5d28-4bc0-a342-e64789ffbf9b,20180630060,4,2109,1
827e13db-3653-482e-b9fd-c652902d2b3a,20180630103,5,3259,1
38226af3-c318-4915-a716-ecf4193bc1f5,20180630118,10,1852,1
c6088ed7-6880-4071-ba38-52dae38ad42a,20180630116,10,3336,1
79b09393-059a-45eb-ba4d-4f4ba09fafbd,20180630112,3,3768,1
6f7687cc-f94f-40e2-b1ff-78e736142d17,20180630130,0,0,-1
8d38d103-9af0-4cdb-a935-b7f4ed66952a,20180630067,10,1763,1
4e4cefc7-5322-40f8-95a0-dd419f7f8923,20180630066,3,2431,1
8df9c5fa-45de-4f08-b0ce-e5ff41720d88,20180630072,10,1701,1
c1be5309-f400-4da1-9ebf-86110cbc8734,20180630073,10,1972,1
75a2d541-1c67-46aa-9546-7184c9b86749,20180630065,5,2871,1
80d08712-5388-4c57-89b9-19028279cefd,20180630133,0,0,-1
25812482-a14f-425f-b968-ffe3d0e36c5b,20180630117,3,2101,1
5bcceea5-92dd-4406-8a05-cb01b286f490,20180630137,0,0,-1
77e0713e-94ab-454f-b2b8-ca7e9ea2b409,20180630138,0,0,-1
0edc51c5-4cd3-4c68-b889-60a8365f1759,20180630139,0,0,-1
8d5e5114-f902-4b23-8446-795835ed543e,20180630140,0,0,-1
4ad5ad73-26c4-44f7-81bb-0718fb1e1f60,20180630085,0,0,-1
6a13739e-aa16-452d-9c42-6d38469e3445,20180630086,0,0,-1
a2b3f337-823e-441f-8cef-ea61c3d4bb74,20180630121,10,3136,1
f8f4b368-6c49-4270-952c-d054d72ad991,20180630026,8,3699,1
abcb7ede-8794-43f4-8a79-7517bc1d6331,20180630120,4,3977,1
375e3dc6-8ed6-4f43-b867-c27c49018bc0,20180630013,4,0,1
b2d19ba7-34b3-488a-b87a-4c75f93f586a,20180630119,11,2431,1
986c4bba-dd2e-400d-b3b2-66570d993e9c,20180630145,0,0,-1
ee471ee9-7dd2-4157-ba53-46f423976edb,20180630014,1,0,1
f7e0c7e5-6a8c-46a8-be66-ba0d4a5ed91a,20180630122,6,2247,1
a269898f-ce05-4c23-85ac-f98489fe5e45,20180630077,3,2049,1
726a6199-423e-4101-bfb3-712647b1921d,20180630074,5,3641,1
cc3b4544-60a3-41db-9c8a-0ee339591998,20180630076,14,1967,1
154f348f-ad39-40bd-9463-f89de5d5dd88,20180630071,7,6510,1
d702d1d2-9c35-4925-818c-f7cdbbb09608,20180630075,7,2237,1
c4f2b41d-3db6-4ee3-b47c-802f3d62fcbd,20180630132,4,1969,1
eed71c4e-81f3-4733-a6c4-1c269e981df4,20180630078,9,5974,1
dbb44ecd-f008-4c02-822c-029ea1c475bd,20180630080,6,2120,1
52d6f471-818f-4ac1-b050-18a6ac3c7b2b,20180630123,3,2068,1
87427eb0-916f-4d82-b7e6-2fa819c674c6,20180630128,6,1834,1
2fd455f0-d79c-41de-b914-1b117377b13c,20180630126,20,2526,1
8cf60b8e-9ed2-4086-b95d-fd508365b1c9,20180630081,2,2356,1
d2c585da-cec1-4a95-a5b5-acb24b1785b4,20180630141,11,3863,1
20cb4bc3-135d-4651-a03e-154e1f95e5e2,20180630082,4,2640,1
fcdf5c03-89d1-42f0-acca-ca19c9a527b5,20180630125,12,6767,1
012690a6-778e-4404-bbf6-d63cbbf14890,20180630127,5,2924,1
082497b3-3f93-4c15-8dc3-7f76abf5e28d,20180630136,6,2286,1
51879354-0a18-445c-bfc1-2738097c47c0,20180630087,15,2170,1
6fc595d9-aab4-4189-9adc-5a5157a2c493,20180630156,0,0,-1
cf9e2601-2dcf-4752-8dd4-b89a09d9aefe,20180630098,0,0,-1
70c5972b-b9ef-4906-9a04-e2febabecdfa,20180630028,0,0,-1
1a9d4d3d-bbe4-43cf-a427-0918d27c0aa8,20180630134,3,2250,-2
d892ddcb-f65c-4adc-b4f9-00b650791015,20180630029,0,0,-1
b5586323-8ab2-488d-adb4-5526c3bb3000,20180630030,0,0,-1
4bc535f2-b227-48f3-8c49-f4100a1c202a,20180630135,3,2126,1
d23676d9-ab9e-4110-b7a3-ccbb182dca70,20180630129,7,3300,1
d93a58fb-202c-495b-b428-1e2e40562b0e,20180630031,1,2250,-2
a61a5c6f-b190-4077-b58a-80262eb71364,20180630032,1,2250,1
3ac82746-d0a8-46b3-bbf7-659350fc87de,20180630083,9,5308,1
b97d6212-1c59-4d78-b1a3-7aa25eb997ae,20180630088,15,2953,1
82ee1268-8f04-41da-bb35-32359f1c943f,20180630131,5,4160,1
ba9b19c2-4a01-4049-927e-d4e2da858639,20180630027,3,0,1
77a9558d-1ea8-4ead-b627-76fecdebacb4,20180630142,4,2577,1
595b8a24-808a-4792-be6d-76837d597e88,20180630148,20,3753,1
56826f56-3159-4f36-8a63-1d7bc5544452,20180630033,3,0,1
8b2aa393-2184-46f9-9bfa-b0f427b8f8f7,20180630015,3,0,1
a6ac525b-6c49-490c-bc34-4f7aa255bcd6,20180630143,6,3407,1
c713c4b4-e8d4-4455-be38-feb7b4126480,20180630084,15,6729,1
264fb907-fc18-4303-b257-0b8df21da420,20180630151,11,1574,1
702b2618-2b1f-465d-897b-36aa1486f9c4,20180630144,4,2252,1
f5b1bcb0-bf2a-4144-8445-28763472cb50,20180630089,2,2398,1
81c31679-124f-4aeb-be5b-d51a1fa6ad2f,20180630090,7,1274,1
61bd6171-dde8-4040-a348-876bad88d4ea,20180630096,5,1719,1
21c5dee6-d955-4dce-914e-ec0a16955ca3,20180630155,8,1199,1
445c96ff-b4df-40cb-be42-b3d0c921ba59,20180630158,8,1100,1
0d4a792b-3b94-45f3-8748-4ffdbce031a2,20180630146,6,3957,1
049e28eb-6576-4602-917a-88011055080a,20180630092,5,1628,1
7dde37e6-a5a1-42ae-9d85-8838c830a6de,20180630149,3,1958,1
90300b6b-9782-4d75-bc46-aaf7beb7cb2d,20180630154,2,1958,1
a9859654-d721-4171-8e28-0e4d2756f8e3,20180630157,3,1956,1
66a4b0a6-86bf-4ab2-b374-3fee30ded112,20180630093,6,4684,1
3e362092-17c1-4e97-9944-0f01b6ae3200,20180630153,1,0,1
abb1673a-501a-449e-aaa5-41483cd18212,20180630095,6,1980,1
1f0e2d54-adc7-4eb6-8a29-c90f92a8dbdf,20180630097,5,2464,1
5e7e741d-5eb9-4773-b79d-8d67995d961e,20180630091,2,2068,1
02f55e48-d840-432b-94d9-28690d48ca72,20180630150,6,2351,1
5551d5e1-a521-4758-b322-74688397c268,20180630094,9,1005,1
79bc11a9-a568-489b-b3da-098aa46e0b3d,20180630099,1,0,1
ff8bebf2-501f-4822-80f2-21ea7d710e67,20180630159,19,4216,1
d9b22766-a441-4826-9672-1fa826ee07ff,20180630147,18,4921,1
039d473c-7f5f-4704-a7ad-de342d1cbfec,20180630152,9,1968,1
0e3fab65-f10d-4bb8-879f-09409e1be868,20180630160,13,1862,1
e42e29b4-eb40-4a2d-a5a2-a7fcc49b688e,20180630161,13,2026,1
7a447526-33ff-403c-a79b-57274a72da1a,20180630162,1,0,1
138cf3e5-23e9-41b9-bf6a-d324f537ffaa,20180630034,10,2741,1
255f3428-c878-4dd8-bbef-41816b943758,20180630018,13,2337,1
f3021994-c9c0-4d89-b980-0b9716b958e9,20180630020,5,2134,1
0dcafa3c-cd27-418a-88ac-2ecbe9e3386b,20180630035,11,1179,1
2529d1ae-a6a3-48d2-8491-a194cef345e3,20180630017,9,1117,1
9d868ad8-e524-44f8-a955-e79a55ad3e7c,20180630016,8,2839,1
c75c41d8-4f13-4cdc-b986-152f7545aba1,20180630019,8,920,1
e692b4bd-011b-45bf-bcd8-c5bd7f9b153a,20180630165,1,0,1
724c9f53-af3e-4308-b34f-958a63449647,20180630163,1,0,1
ca1fc833-7277-4233-9084-67432e9d7f98,20180630036,0,0,-1
33992741-da4a-43b1-b2fc-aaff49b43a1f,20180630021,0,0,-1
a0e40b45-6ee1-4ad2-ae51-ecf59e87b92b,20180701001,0,0,-1
6b850f46-957f-4295-b327-aa256535e0f3,20180701001,0,0,-1
feb7f110-6335-4262-83ca-0a8f24b50270,20180630166,0,0,-1
